TimeStamp,Td,RH
timestamp,degC,%
2022-07-03 07:20:00,14.01,81.9
2022-07-03 07:25:00,14.44,82.0
2022-07-03 07:30:00,14.5,81.4
2022-07-03 07:35:00,14.58,81.1
2022-07-03 07:40:00,14.93,80.9
2022-07-03 07:45:00,15.02,80.6
2022-07-03 07:50:00,15.15,79.6
2022-07-03 07:55:00,15.39,77.9
2022-07-03 08:00:00,15.34,76.3
2022-07-03 08:05:00,15.53,75.4
2022-07-03 08:10:00,15.41,75.3
2022-07-03 08:15:00,16.06,76.9
2022-07-03 08:20:00,16.01,74.8
2022-07-03 08:25:00,16.12,72.9
2022-07-03 08:30:00,16.17,73.4
2022-07-03 08:35:00,16.08,72.4
2022-07-03 08:40:00,16.36,70.6
2022-07-03 08:45:00,16.76,70.8
2022-07-03 08:50:00,15.88,70.8
2022-07-03 08:55:00,15.99,73.5
2022-07-03 09:00:00,16.34,69.5
2022-07-03 09:05:00,17.16,69.0
2022-07-03 09:10:00,17.51,67.8
2022-07-03 09:15:00,17.38,66.8
2022-07-03 09:20:00,16.86,68.0
2022-07-03 09:25:00,17.2,67.2
2022-07-03 09:30:00,17.94,64.5
2022-07-03 09:35:00,18.13,64.6
2022-07-03 09:40:00,17.21,64.2
2022-07-03 09:45:00,17.46,66.2
2022-07-03 09:50:00,17.49,64.8
2022-07-03 09:55:00,17.85,64.8
2022-07-03 10:00:00,17.94,63.1
2022-07-03 10:05:00,18.13,62.6
2022-07-03 10:10:00,18.52,60.3
2022-07-03 10:15:00,18.02,59.6
2022-07-03 10:20:00,18.03,58.8
2022-07-03 10:25:00,18.77,60.4
2022-07-03 10:30:00,18.17,59.2
2022-07-03 10:35:00,18.59,58.0
2022-07-03 10:40:00,19.13,56.4
2022-07-03 10:45:00,19.13,54.1
2022-07-03 10:50:00,19.1,50.6
2022-07-03 10:55:00,19.77,52.3
2022-07-03 11:00:00,20.0,52.1
2022-07-03 11:05:00,20.21,53.3
2022-07-03 11:10:00,19.99,50.8
2022-07-03 11:15:00,20.1,48.4
2022-07-03 11:20:00,20.47,49.5
2022-07-03 11:25:00,20.47,49.5
2022-07-03 11:30:00,19.92,46.5
2022-07-03 11:35:00,19.12,50.3
2022-07-03 11:40:00,20.53,51.0
2022-07-03 11:45:00,20.27,47.6
2022-07-03 11:50:00,20.82,48.0
2022-07-03 11:55:00,20.25,45.2
2022-07-03 12:00:00,20.29,45.6
2022-07-03 12:05:00,21.3,47.4
2022-07-03 12:10:00,20.9,42.5
2022-07-03 12:15:00,21.35,47.6
2022-07-03 12:20:00,21.23,46.3
2022-07-03 12:25:00,21.05,46.6
2022-07-03 12:30:00,20.89,42.1
2022-07-03 12:35:00,21.09,41.1
2022-07-03 12:40:00,20.86,41.0
2022-07-03 12:45:00,20.36,42.8
2022-07-03 12:50:00,21.11,44.1
2022-07-03 12:55:00,20.77,44.0
2022-07-03 13:00:00,20.49,43.2
2022-07-03 13:05:00,20.32,45.0
2022-07-03 13:10:00,20.71,46.4
2022-07-03 13:15:00,21.57,44.2
2022-07-03 13:20:00,21.69,42.4
2022-07-03 13:25:00,21.82,40.8
2022-07-03 13:30:00,21.81,40.1
2022-07-03 13:35:00,22.6,39.1
2022-07-03 13:40:00,21.84,39.4
2022-07-03 13:45:00,21.66,40.1
2022-07-03 13:50:00,20.89,41.2
2022-07-03 13:55:00,20.65,42.5
2022-07-03 14:00:00,20.14,46.0
2022-07-03 14:05:00,19.94,48.6
2022-07-03 14:10:00,19.75,49.8
2022-07-03 14:15:00,19.82,50.4
2022-07-03 14:20:00,19.8,51.0
2022-07-03 14:25:00,19.65,51.9
2022-07-03 14:30:00,19.73,53.1
2022-07-03 14:35:00,19.73,53.0
2022-07-03 14:40:00,19.91,52.9
2022-07-03 14:45:00,19.98,54.2
2022-07-03 14:50:00,20.26,54.1
2022-07-03 14:55:00,20.68,51.4
2022-07-03 15:00:00,20.82,49.7
2022-07-03 15:05:00,20.85,49.3
2022-07-03 15:10:00,20.33,50.3
2022-07-03 15:15:00,19.76,57.3
2022-07-03 15:20:00,19.74,57.7
2022-07-03 15:25:00,20.0,57.0
2022-07-03 15:30:00,20.58,55.9
2022-07-03 15:35:00,21.09,54.4
2022-07-03 15:40:00,20.06,55.9
2022-07-03 15:45:00,19.96,55.7
2022-07-03 15:50:00,19.88,57.7
2022-07-03 15:55:00,20.39,55.1
2022-07-03 16:00:00,19.56,55.1
2022-07-03 16:05:00,19.79,55.4
2022-07-03 16:10:00,20.18,55.6
2022-07-03 16:15:00,19.77,53.7
2022-07-03 16:20:00,19.56,54.9
2022-07-03 16:25:00,19.6,51.4
2022-07-03 16:30:00,19.61,52.2
2022-07-03 16:35:00,19.59,52.4
2022-07-03 16:40:00,20.39,50.2
2022-07-03 16:45:00,20.84,50.5
2022-07-03 16:50:00,20.23,50.3
2022-07-03 16:55:00,20.38,49.4
2022-07-03 17:00:00,20.74,47.8
2022-07-03 17:05:00,20.65,47.9
2022-07-03 17:10:00,20.48,50.5
2022-07-03 17:15:00,20.05,51.5
2022-07-03 17:20:00,20.02,51.7
2022-07-03 17:25:00,19.5,53.7
2022-07-03 17:30:00,19.32,54.7
2022-07-03 17:35:00,19.13,55.9
2022-07-03 17:40:00,19.14,55.7
2022-07-03 17:45:00,19.26,55.8
2022-07-03 17:50:00,19.43,55.3
2022-07-03 17:55:00,19.73,55.0
2022-07-03 18:00:00,20.2,51.2
2022-07-03 18:05:00,20.22,51.5
2022-07-03 18:10:00,19.98,51.3
2022-07-03 18:15:00,20.3,51.5
2022-07-03 18:20:00,19.89,52.6
2022-07-03 18:25:00,19.4,53.0
2022-07-03 18:30:00,19.1,53.1
2022-07-03 18:35:00,18.95,53.8
2022-07-03 18:40:00,19.34,53.6
2022-07-03 18:45:00,19.15,53.7
2022-07-03 18:50:00,19.68,52.5
2022-07-03 18:55:00,19.69,50.0
2022-07-03 19:00:00,19.46,50.3
2022-07-03 19:05:00,19.22,51.2
2022-07-03 19:10:00,19.29,50.6
2022-07-03 19:15:00,19.22,51.2
2022-07-03 19:20:00,19.07,51.0
2022-07-03 19:25:00,18.99,51.3
2022-07-03 19:30:00,18.82,50.4
2022-07-03 19:35:00,18.76,50.4
2022-07-03 19:40:00,18.63,50.7
2022-07-03 19:45:00,18.44,51.0
2022-07-03 19:50:00,18.24,51.9
2022-07-03 19:55:00,17.97,53.1
2022-07-03 20:00:00,17.98,53.0
2022-07-03 20:05:00,17.89,53.1
2022-07-03 20:10:00,17.8,53.3
2022-07-03 20:15:00,17.59,54.1
2022-07-03 20:20:00,17.61,53.7
2022-07-03 20:25:00,17.5,53.8
2022-07-03 20:30:00,17.26,54.6
2022-07-03 20:35:00,17.14,54.2
2022-07-03 20:40:00,17.02,54.6
2022-07-03 20:45:00,16.87,55.0
2022-07-03 20:50:00,16.8,55.2
2022-07-03 20:55:00,16.73,55.4
2022-07-03 21:00:00,16.71,55.8
2022-07-03 21:05:00,16.76,55.6
2022-07-03 21:10:00,16.65,55.9
2022-07-03 21:15:00,16.54,55.9
2022-07-03 21:20:00,16.29,56.9
2022-07-03 21:25:00,16.22,57.4
2022-07-03 21:30:00,16.16,57.7
2022-07-03 21:35:00,16.08,57.6
2022-07-03 21:40:00,16.03,57.6
2022-07-03 21:45:00,15.88,58.1
2022-07-03 21:50:00,15.77,58.8
2022-07-03 21:55:00,15.73,58.8
2022-07-03 22:00:00,15.48,59.4
2022-07-03 22:05:00,15.34,60.2
2022-07-03 22:10:00,15.24,61.0
2022-07-03 22:15:00,14.98,61.8
2022-07-03 22:20:00,15.01,62.6
2022-07-03 22:25:00,15.13,61.7
2022-07-03 22:30:00,15.13,61.2
2022-07-03 22:35:00,15.12,60.9
2022-07-03 22:40:00,14.96,60.4
2022-07-03 22:45:00,14.78,60.9
2022-07-03 22:50:00,14.66,61.4
2022-07-03 22:55:00,14.35,62.4
2022-07-03 23:00:00,14.23,63.0
2022-07-03 23:05:00,14.05,63.7
2022-07-03 23:10:00,13.85,64.6
2022-07-03 23:15:00,13.66,65.6
2022-07-03 23:20:00,13.5,66.7
2022-07-03 23:25:00,13.16,68.2
2022-07-03 23:30:00,12.91,69.9
2022-07-03 23:35:00,12.74,72.2
2022-07-03 23:40:00,12.48,73.7
2022-07-03 23:45:00,12.4,74.6
2022-07-03 23:50:00,12.4,75.6
2022-07-03 23:55:00,12.38,76.1
2022-07-04 00:00:00,12.31,76.4
2022-07-04 00:05:00,12.68,75.3
2022-07-04 00:10:00,12.77,74.4
2022-07-04 00:15:00,12.68,74.2
2022-07-04 00:20:00,12.76,74.1
2022-07-04 00:25:00,12.58,73.6
2022-07-04 00:30:00,12.16,74.5
2022-07-04 00:35:00,11.87,76.3
2022-07-04 00:40:00,11.74,77.9
2022-07-04 00:45:00,11.53,79.2
2022-07-04 00:50:00,11.29,80.2
2022-07-04 00:55:00,11.03,80.5
2022-07-04 01:00:00,11.03,81.4
2022-07-04 01:05:00,10.97,82.0
2022-07-04 01:10:00,11.1,83.5
2022-07-04 01:15:00,11.32,83.4
2022-07-04 01:20:00,11.51,82.1
2022-07-04 01:25:00,11.64,80.8
2022-07-04 01:30:00,11.77,80.1
2022-07-04 01:35:00,11.74,79.6
2022-07-04 01:40:00,11.57,79.4
2022-07-04 01:45:00,11.51,80.0
2022-07-04 01:50:00,11.29,80.2
2022-07-04 01:55:00,11.03,81.0
2022-07-04 02:00:00,10.93,82.1
2022-07-04 02:05:00,10.83,82.6
2022-07-04 02:10:00,10.7,82.9
2022-07-04 02:15:00,10.55,83.4
2022-07-04 02:20:00,10.33,83.9
2022-07-04 02:25:00,10.15,84.7
2022-07-04 02:30:00,9.94,85.7
2022-07-04 02:35:00,9.73,86.2
2022-07-04 02:40:00,9.74,87.3
2022-07-04 02:45:00,9.65,87.9
2022-07-04 02:50:00,9.63,88.4
2022-07-04 02:55:00,9.51,88.7
2022-07-04 03:00:00,9.53,89.3
2022-07-04 03:05:00,9.48,89.7
2022-07-04 03:10:00,9.63,90.0
2022-07-04 03:15:00,9.85,89.8
2022-07-04 03:20:00,9.98,89.2
2022-07-04 03:25:00,10.13,88.2
2022-07-04 03:30:00,10.11,87.6
2022-07-04 03:35:00,10.24,87.2
2022-07-04 03:40:00,10.26,87.0
2022-07-04 03:45:00,10.32,86.3
2022-07-04 03:50:00,10.38,85.8
2022-07-04 03:55:00,10.27,85.8
2022-07-04 04:00:00,10.1,85.9
2022-07-04 04:05:00,10.1,86.0
2022-07-04 04:10:00,10.08,86.0
2022-07-04 04:15:00,10.02,86.4
2022-07-04 04:20:00,9.94,86.5
2022-07-04 04:25:00,9.77,86.4
2022-07-04 04:30:00,9.77,86.6
2022-07-04 04:35:00,9.75,87.0
2022-07-04 04:40:00,9.8,87.2
2022-07-04 04:45:00,9.87,87.3
2022-07-04 04:50:00,10.06,87.3
2022-07-04 04:55:00,10.35,86.8
2022-07-04 05:00:00,10.52,85.7
2022-07-04 05:05:00,10.59,85.1
2022-07-04 05:10:00,10.56,85.0
2022-07-04 05:15:00,10.73,84.7
2022-07-04 05:20:00,10.82,84.3
2022-07-04 05:25:00,10.93,83.9
2022-07-04 05:30:00,11.05,83.3
2022-07-04 05:35:00,11.12,82.9
2022-07-04 05:40:00,11.15,82.5
2022-07-04 05:45:00,11.31,82.7
2022-07-04 05:50:00,11.5,82.4
2022-07-04 05:55:00,11.57,81.5
2022-07-04 06:00:00,11.61,81.4
2022-07-04 06:05:00,11.61,81.3
2022-07-04 06:10:00,11.69,81.2
2022-07-04 06:15:00,12.0,81.2
2022-07-04 06:20:00,12.25,79.6
2022-07-04 06:25:00,12.57,78.8
2022-07-04 06:30:00,13.08,78.6
2022-07-04 06:35:00,13.35,77.0
2022-07-04 06:40:00,13.43,76.7
2022-07-04 06:45:00,13.77,75.4
2022-07-04 06:50:00,13.88,74.3
2022-07-04 06:55:00,14.02,74.7
2022-07-04 07:00:00,14.14,74.4
2022-07-04 07:05:00,14.27,72.9
2022-07-04 07:10:00,14.46,72.3
2022-07-04 07:15:00,14.87,71.7
2022-07-04 07:20:00,15.12,70.5
2022-07-04 07:25:00,15.45,67.4
2022-07-04 07:30:00,15.95,66.0
2022-07-04 07:35:00,16.02,64.4
2022-07-04 07:40:00,16.0,64.3
2022-07-04 07:45:00,16.19,64.2
2022-07-04 07:50:00,16.74,63.1
2022-07-04 07:55:00,16.96,61.4
2022-07-04 08:00:00,16.91,60.9
2022-07-04 08:05:00,17.45,60.9
2022-07-04 08:10:00,17.36,58.1
2022-07-04 08:15:00,17.61,57.0
2022-07-04 08:20:00,17.63,56.7
2022-07-04 08:25:00,17.98,55.1
2022-07-04 08:30:00,18.07,55.6
2022-07-04 08:35:00,18.53,56.0
2022-07-04 08:40:00,17.89,55.2
2022-07-04 08:45:00,17.36,54.3
2022-07-04 08:50:00,17.38,54.3
2022-07-04 08:55:00,17.61,54.5
2022-07-04 09:00:00,17.92,54.6
2022-07-04 09:05:00,17.86,54.2
2022-07-04 09:10:00,17.53,54.4
2022-07-04 09:15:00,18.21,55.0
2022-07-04 09:20:00,17.92,53.8
2022-07-04 09:25:00,17.91,53.9
2022-07-04 09:30:00,18.32,53.6
2022-07-04 09:35:00,18.36,51.1
2022-07-04 09:40:00,19.0,51.9
2022-07-04 09:45:00,18.96,49.7
2022-07-04 09:50:00,18.63,49.9
2022-07-04 09:55:00,19.0,51.5
2022-07-04 10:00:00,18.3,51.3
2022-07-04 10:05:00,18.66,52.8
2022-07-04 10:10:00,18.53,50.3
2022-07-04 10:15:00,18.9,51.6
2022-07-04 10:20:00,18.82,52.5
2022-07-04 10:25:00,18.22,51.7
2022-07-04 10:30:00,18.23,53.0
2022-07-04 10:35:00,18.37,52.3
2022-07-04 10:40:00,18.28,52.2
2022-07-04 10:45:00,18.52,52.3
2022-07-04 10:50:00,18.95,52.8
2022-07-04 10:55:00,18.39,52.9
2022-07-04 11:00:00,18.22,53.1
2022-07-04 11:05:00,19.37,53.3
2022-07-04 11:10:00,19.56,51.2
2022-07-04 11:15:00,18.55,50.6
2022-07-04 11:20:00,18.84,52.1
2022-07-04 11:25:00,18.81,53.0
2022-07-04 11:30:00,19.05,51.1
2022-07-04 11:35:00,18.64,51.8
2022-07-04 11:40:00,19.17,51.7
2022-07-04 11:45:00,19.01,51.6
2022-07-04 11:50:00,18.87,52.8
2022-07-04 11:55:00,18.67,53.4
2022-07-04 12:00:00,18.58,53.9
2022-07-04 12:05:00,18.32,54.4
2022-07-04 12:10:00,18.81,53.6
2022-07-04 12:15:00,18.42,53.8
2022-07-04 12:20:00,18.57,53.8
2022-07-04 12:25:00,18.8,53.3
2022-07-04 12:30:00,18.82,52.9
2022-07-04 12:35:00,18.6,53.6
2022-07-04 12:40:00,18.73,55.6
2022-07-04 12:45:00,19.06,55.9
2022-07-04 12:50:00,19.16,54.1
2022-07-04 12:55:00,18.91,54.7
2022-07-04 13:00:00,19.01,56.3
2022-07-04 13:05:00,19.15,56.5
2022-07-04 13:10:00,19.1,55.2
2022-07-04 13:15:00,19.62,54.1
2022-07-04 13:20:00,19.46,54.4
2022-07-04 13:25:00,18.93,54.9
2022-07-04 13:30:00,19.76,54.3
2022-07-04 13:35:00,19.55,53.2
2022-07-04 13:40:00,19.42,51.6
2022-07-04 13:45:00,19.48,52.0
2022-07-04 13:50:00,19.7,52.2
2022-07-04 13:55:00,19.69,52.9
2022-07-04 14:00:00,19.74,51.9
2022-07-04 14:05:00,19.49,52.9
2022-07-04 14:10:00,19.48,53.7
2022-07-04 14:15:00,19.29,54.4
2022-07-04 14:20:00,19.7,53.3
2022-07-04 14:25:00,19.19,53.4
2022-07-04 14:30:00,19.08,55.5
2022-07-04 14:35:00,18.94,55.0
2022-07-04 14:40:00,19.21,56.4
2022-07-04 14:45:00,19.29,55.6
2022-07-04 14:50:00,19.12,56.3
2022-07-04 14:55:00,19.4,55.5
2022-07-04 15:00:00,19.3,55.2
2022-07-04 15:05:00,19.54,55.4
2022-07-04 15:10:00,19.72,53.6
2022-07-04 15:15:00,19.41,54.2
2022-07-04 15:20:00,19.56,54.2
2022-07-04 15:25:00,19.47,55.4
2022-07-04 15:30:00,19.29,55.6
2022-07-04 15:35:00,19.68,55.6
2022-07-04 15:40:00,19.84,53.4
2022-07-04 15:45:00,19.63,54.9
2022-07-04 15:50:00,20.01,52.4
2022-07-04 15:55:00,20.16,51.5
2022-07-04 16:00:00,20.56,48.6
2022-07-04 16:05:00,20.97,46.7
2022-07-04 16:10:00,20.13,48.0
2022-07-04 16:15:00,20.06,49.0
2022-07-04 16:20:00,19.88,49.7
2022-07-04 16:25:00,19.66,49.4
2022-07-04 16:30:00,19.73,50.2
2022-07-04 16:35:00,19.6,50.0
2022-07-04 16:40:00,19.52,50.3
2022-07-04 16:45:00,19.53,51.0
2022-07-04 16:50:00,20.02,49.7
2022-07-04 16:55:00,20.3,50.9
2022-07-04 17:00:00,20.22,49.6
2022-07-04 17:05:00,19.59,50.8
2022-07-04 17:10:00,19.37,52.0
2022-07-04 17:15:00,19.3,52.2
2022-07-04 17:20:00,19.24,52.0
2022-07-04 17:25:00,19.51,51.9
2022-07-04 17:30:00,19.36,51.9
2022-07-04 17:35:00,19.23,51.6
2022-07-04 17:40:00,19.19,53.3
2022-07-04 17:45:00,19.25,52.2
2022-07-04 17:50:00,19.05,52.1
2022-07-04 17:55:00,18.82,52.6
2022-07-04 18:00:00,18.86,53.1
2022-07-04 18:05:00,18.9,52.6
2022-07-04 18:10:00,18.94,51.9
2022-07-04 18:15:00,19.54,50.9
2022-07-04 18:20:00,19.43,49.8
2022-07-04 18:25:00,18.8,51.7
2022-07-04 18:30:00,18.89,52.7
2022-07-04 18:35:00,18.98,50.5
2022-07-04 18:40:00,18.5,51.5
2022-07-04 18:45:00,18.31,52.2
2022-07-04 18:50:00,18.15,52.9
2022-07-04 18:55:00,18.07,53.7
2022-07-04 19:00:00,18.19,54.1
2022-07-04 19:05:00,18.83,52.6
2022-07-04 19:10:00,18.85,50.9
2022-07-04 19:15:00,18.45,51.3
2022-07-04 19:20:00,18.31,51.7
2022-07-04 19:25:00,18.01,52.5
2022-07-04 19:30:00,17.94,53.0
2022-07-04 19:35:00,18.11,52.2
2022-07-04 19:40:00,18.01,53.0
2022-07-04 19:45:00,17.8,53.0
2022-07-04 19:50:00,17.54,54.1
2022-07-04 19:55:00,17.41,54.9
2022-07-04 20:00:00,17.21,55.9
2022-07-04 20:05:00,17.21,56.2
2022-07-04 20:10:00,16.98,57.0
2022-07-04 20:15:00,16.78,57.9
2022-07-04 20:20:00,16.59,58.5
2022-07-04 20:25:00,16.33,59.0
2022-07-04 20:30:00,16.49,58.2
2022-07-04 20:35:00,16.54,57.7
2022-07-04 20:40:00,16.25,58.5
2022-07-04 20:45:00,16.06,59.1
2022-07-04 20:50:00,15.55,60.5
2022-07-04 20:55:00,15.68,60.3
2022-07-04 21:00:00,15.44,61.6
2022-07-04 21:05:00,15.32,61.6
2022-07-04 21:10:00,15.25,61.9
2022-07-04 21:15:00,15.02,62.8
2022-07-04 21:20:00,14.91,63.1
2022-07-04 21:25:00,14.81,63.7
2022-07-04 21:30:00,14.55,64.9
2022-07-04 21:35:00,14.47,65.4
2022-07-04 21:40:00,14.51,65.2
2022-07-04 21:45:00,14.35,66.0
2022-07-04 21:50:00,14.22,67.1
2022-07-04 21:55:00,14.03,68.2
2022-07-04 22:00:00,13.84,69.5
2022-07-04 22:05:00,13.69,70.5
2022-07-04 22:10:00,13.79,70.8
2022-07-04 22:15:00,13.83,71.0
2022-07-04 22:20:00,13.72,70.9
2022-07-04 22:25:00,13.49,72.0
2022-07-04 22:30:00,13.48,71.8
2022-07-04 22:35:00,13.33,71.5
2022-07-04 22:40:00,13.21,72.7
2022-07-04 22:45:00,13.38,71.8
2022-07-04 22:50:00,13.3,71.5
2022-07-04 22:55:00,13.21,71.7
2022-07-04 23:00:00,13.27,71.2
2022-07-04 23:05:00,13.35,70.8
2022-07-04 23:10:00,13.34,70.4
2022-07-04 23:15:00,13.37,70.0
2022-07-04 23:20:00,13.3,70.3
2022-07-04 23:25:00,13.39,69.8
2022-07-04 23:30:00,13.26,70.0
2022-07-04 23:35:00,13.3,70.1
2022-07-04 23:40:00,13.13,70.3
2022-07-04 23:45:00,13.12,70.8
2022-07-04 23:50:00,13.01,71.2
2022-07-04 23:55:00,12.94,71.3
2022-07-05 00:00:00,12.82,72.1
2022-07-05 00:05:00,12.72,72.3
2022-07-05 00:10:00,12.66,72.6
2022-07-05 00:15:00,12.55,73.2
2022-07-05 00:20:00,12.45,73.5
2022-07-05 00:25:00,12.4,73.9
2022-07-05 00:30:00,12.44,73.9
2022-07-05 00:35:00,12.32,74.0
2022-07-05 00:40:00,12.25,74.5
2022-07-05 00:45:00,12.23,74.4
2022-07-05 00:50:00,12.2,74.5
2022-07-05 00:55:00,12.12,74.5
2022-07-05 01:00:00,11.92,75.0
2022-07-05 01:05:00,11.87,75.6
2022-07-05 01:10:00,11.61,75.7
2022-07-05 01:15:00,11.42,77.2
2022-07-05 01:20:00,11.14,77.7
2022-07-05 01:25:00,11.07,78.9
2022-07-05 01:30:00,10.93,79.0
2022-07-05 01:35:00,11.1,80.2
2022-07-05 01:40:00,10.88,80.5
2022-07-05 01:45:00,10.56,80.9
2022-07-05 01:50:00,10.33,81.7
2022-07-05 01:55:00,10.24,82.5
2022-07-05 02:00:00,10.09,83.4
2022-07-05 02:05:00,9.88,84.3
2022-07-05 02:10:00,9.8,85.1
2022-07-05 02:15:00,9.77,86.2
2022-07-05 02:20:00,9.43,87.0
2022-07-05 02:25:00,9.32,87.8
2022-07-05 02:30:00,9.4,88.4
2022-07-05 02:35:00,8.97,88.7
2022-07-05 02:40:00,8.89,89.1
2022-07-05 02:45:00,8.75,89.5
2022-07-05 02:50:00,8.72,89.8
2022-07-05 02:55:00,8.68,90.3
2022-07-05 03:00:00,8.53,91.0
2022-07-05 03:05:00,8.31,91.2
2022-07-05 03:10:00,8.43,91.6
2022-07-05 03:15:00,8.23,92.0
2022-07-05 03:20:00,8.24,92.6
2022-07-05 03:25:00,8.44,93.1
2022-07-05 03:30:00,8.07,93.2
2022-07-05 03:35:00,7.99,93.4
2022-07-05 03:40:00,8.11,93.8
2022-07-05 03:45:00,8.12,94.2
2022-07-05 03:50:00,8.07,94.3
2022-07-05 03:55:00,8.07,94.5
2022-07-05 04:00:00,8.14,94.8
2022-07-05 04:05:00,7.97,94.9
2022-07-05 04:10:00,8.1,95.0
2022-07-05 04:15:00,8.05,95.1
2022-07-05 04:20:00,7.86,95.2
2022-07-05 04:25:00,7.76,95.2
2022-07-05 04:30:00,7.95,95.2
2022-07-05 04:35:00,7.9,95.3
2022-07-05 04:40:00,7.94,95.4
2022-07-05 04:45:00,8.48,95.6
2022-07-05 04:50:00,8.54,95.7
2022-07-05 04:55:00,9.0,95.7
2022-07-05 05:00:00,9.1,95.6
2022-07-05 05:05:00,9.35,95.4
2022-07-05 05:10:00,9.38,95.0
2022-07-05 05:15:00,9.55,94.5
2022-07-05 05:20:00,9.75,93.8
2022-07-05 05:25:00,10.0,92.9
2022-07-05 05:30:00,10.31,91.5
2022-07-05 05:35:00,10.77,88.6
2022-07-05 05:40:00,10.94,87.6
2022-07-05 05:45:00,11.26,85.2
2022-07-05 05:50:00,11.59,83.3
2022-07-05 05:55:00,11.92,81.6
2022-07-05 06:00:00,12.11,79.9
2022-07-05 06:05:00,12.57,78.8
2022-07-05 06:10:00,12.73,76.6
2022-07-05 06:15:00,13.05,76.5
2022-07-05 06:20:00,13.35,76.2
2022-07-05 06:25:00,13.19,74.0
2022-07-05 06:30:00,13.15,74.9
2022-07-05 06:35:00,13.33,75.0
2022-07-05 06:40:00,13.68,74.0
2022-07-05 06:45:00,13.97,73.4
2022-07-05 06:50:00,14.22,73.0
2022-07-05 06:55:00,14.24,72.6
2022-07-05 07:00:00,14.1,71.5
2022-07-05 07:05:00,14.68,71.2
2022-07-05 07:10:00,14.53,69.7
2022-07-05 07:15:00,14.47,70.4
2022-07-05 07:20:00,14.76,69.3
2022-07-05 07:25:00,15.03,69.6
2022-07-05 07:30:00,14.98,68.0
2022-07-05 07:35:00,15.16,68.0
2022-07-05 07:40:00,15.32,67.5
2022-07-05 07:45:00,15.8,66.8
2022-07-05 07:50:00,15.72,66.7
2022-07-05 07:55:00,16.08,66.0
2022-07-05 08:00:00,16.25,65.2
2022-07-05 08:05:00,16.57,63.5
2022-07-05 08:10:00,16.69,62.3
2022-07-05 08:15:00,16.37,61.6
2022-07-05 08:20:00,17.13,62.2
2022-07-05 08:25:00,16.9,62.0
2022-07-05 08:30:00,17.23,60.8
2022-07-05 08:35:00,16.92,59.8
2022-07-05 08:40:00,17.2,60.6
2022-07-05 08:45:00,17.46,57.7
2022-07-05 08:50:00,17.33,58.0
2022-07-05 08:55:00,17.92,58.8
2022-07-05 09:00:00,18.45,55.4
2022-07-05 09:05:00,18.45,55.0
2022-07-05 09:10:00,18.46,55.3
2022-07-05 09:15:00,18.7,53.0
2022-07-05 09:20:00,17.84,54.1
2022-07-05 09:25:00,18.82,53.6
2022-07-05 09:30:00,19.17,52.7
2022-07-05 09:35:00,18.15,52.4
2022-07-05 09:40:00,18.91,53.3
2022-07-05 09:45:00,18.82,52.4
2022-07-05 09:50:00,19.05,51.0
2022-07-05 09:55:00,18.16,51.1
2022-07-05 10:00:00,18.69,53.4
2022-07-05 10:05:00,18.18,53.9
2022-07-05 10:10:00,17.99,55.7
2022-07-05 10:15:00,17.79,55.4
2022-07-05 10:20:00,17.89,55.5
2022-07-05 10:25:00,17.97,55.4
2022-07-05 10:30:00,17.95,57.2
2022-07-05 10:35:00,18.96,53.8
2022-07-05 10:40:00,19.02,54.1
2022-07-05 10:45:00,18.47,53.6
2022-07-05 10:50:00,18.87,52.7
2022-07-05 10:55:00,19.08,52.6
2022-07-05 11:00:00,18.94,52.1
2022-07-05 11:05:00,18.69,52.9
2022-07-05 11:10:00,18.56,53.9
2022-07-05 11:15:00,19.05,54.2
2022-07-05 11:20:00,19.37,52.6
2022-07-05 11:25:00,18.99,52.2
2022-07-05 11:30:00,19.41,52.1
2022-07-05 11:35:00,19.87,51.8
2022-07-05 11:40:00,19.88,50.5
2022-07-05 11:45:00,20.21,49.3
2022-07-05 11:50:00,20.25,49.6
2022-07-05 11:55:00,20.67,48.8
2022-07-05 12:00:00,20.42,48.1
2022-07-05 12:05:00,19.8,47.2
2022-07-05 12:10:00,20.3,47.4
2022-07-05 12:15:00,20.18,48.6
2022-07-05 12:20:00,20.39,47.4
2022-07-05 12:25:00,20.34,47.9
2022-07-05 12:30:00,20.24,48.4
2022-07-05 12:35:00,20.25,48.5
2022-07-05 12:40:00,20.38,47.5
2022-07-05 12:45:00,20.73,48.7
2022-07-05 12:50:00,20.74,47.7
2022-07-05 12:55:00,20.61,47.0
2022-07-05 13:00:00,20.36,48.0
2022-07-05 13:05:00,20.81,48.4
2022-07-05 13:10:00,21.03,47.0
2022-07-05 13:15:00,20.41,47.7
2022-07-05 13:20:00,20.21,49.0
2022-07-05 13:25:00,21.11,48.9
2022-07-05 13:30:00,20.83,47.3
2022-07-05 13:35:00,20.83,47.6
2022-07-05 13:40:00,20.53,48.1
2022-07-05 13:45:00,20.21,48.8
2022-07-05 13:50:00,20.32,49.7
2022-07-05 13:55:00,20.48,48.7
2022-07-05 14:00:00,20.32,48.3
2022-07-05 14:05:00,20.18,48.4
2022-07-05 14:10:00,20.24,49.7
2022-07-05 14:15:00,20.18,49.6
2022-07-05 14:20:00,20.07,49.8
2022-07-05 14:25:00,19.94,50.2
2022-07-05 14:30:00,19.94,50.8
2022-07-05 14:35:00,20.11,50.3
2022-07-05 14:40:00,20.36,50.9
